time,u10,v10,d2m,t2m,sp,blh,tco3,tcwv,tcc,tp,wind_speed,wind_dir,RH,tp_mm
2022-03-30 19:00:00+07:00,0.37678528,-0.05508423,19.789337,22.838257,89779.125,92.0697,0.0053167567,38.182648,0.627655,3.7670135e-05,0.38079053,98.317444,82.953125,0.037670135
2022-03-30 20:00:00+07:00,-0.062454224,0.24841309,19.610199,22.72287,89842.695,53.14987,0.005298298,38.48536,0.6191101,6.151199e-05,0.2561437,345.8876,82.612,0.061511993
2022-03-30 21:00:00+07:00,-0.056884766,0.4135437,19.398712,21.671906,89931.22,54.602554,0.0053029545,38.116463,0.51394653,2.6226044e-05,0.41743773,352.16788,86.92141,0.026226044
2022-03-30 22:00:00+07:00,0.04685974,0.59788513,19.75769,21.250214,89925.67,54.001358,0.005299803,37.67828,0.5519104,1.1444092e-05,0.5997187,4.4814453,91.205956,0.011444092
2022-03-30 23:00:00+07:00,-0.045394897,0.58843994,19.637512,21.129333,89945.8,55.801193,0.0053160824,37.31189,0.6086731,3.8146973e-06,0.5901883,355.58868,91.2022,0.0038146973
2022-03-31 00:00:00+07:00,-0.21406555,0.65371704,18.926361,20.257782,89909.8,45.54274,0.005320322,36.704742,0.65826416,0.0,0.68787354,341.8685,92.06407,0.0
2022-03-31 01:00:00+07:00,-0.20507812,0.53793335,18.798065,20.212494,89861.9,38.222763,0.005314611,35.900238,0.7732849,0.0,0.575699,339.1315,91.58536,0.0
2022-03-31 02:00:00+07:00,-0.14649963,0.4217987,18.744843,20.227112,89795.63,30.33606,0.0053115636,35.297974,0.85980225,0.0,0.4465157,340.8468,91.198814,0.0
2022-03-31 03:00:00+07:00,-0.2353363,0.4808197,18.617188,19.562347,89776.23,27.756516,0.0053079613,34.515884,0.83206177,0.0,0.535323,333.92065,94.27801,0.0
2022-03-31 04:00:00+07:00,-0.23979187,0.30262756,18.629974,19.623901,89756.984,20.267746,0.0052983426,34.245865,0.92230225,0.0,0.38611344,321.60788,93.993416,0.0
2022-03-31 05:00:00+07:00,-0.349823,0.5651245,18.925568,19.71341,89772.94,20.75998,0.00533377,32.759033,0.95150757,0.0,0.6646366,328.2417,95.21535,0.0
2022-03-31 06:00:00+07:00,-0.17141724,0.43850708,19.091553,19.945099,89828.84,15.997849,0.005334992,32.41588,1.0,0.0,0.4708209,338.64893,94.83445,0.0
2022-03-31 07:00:00+07:00,-0.38278198,0.37617493,19.038116,20.224884,89901.13,37.71663,0.0053334236,32.045746,0.97592163,0.0,0.5366839,314.50122,92.8969,0.0
2022-03-31 08:00:00+07:00,-0.056381226,-0.22540283,18.644775,21.172455,89921.766,299.35522,0.005333893,31.930862,0.88583374,0.0,0.23234732,194.04355,85.504456,0.0
2022-03-31 09:00:00+07:00,0.24455261,-0.50923157,18.202515,25.353241,89939.68,550.6997,0.0053481907,32.37079,0.74560547,7.6293945e-06,0.5649095,154.3479,64.606255,0.0076293945
2022-03-31 10:00:00+07:00,0.5640259,-0.8338165,17.842957,25.528137,89931.33,812.6841,0.005348332,33.027496,0.60601807,2.0980835e-05,1.0066653,145.92404,62.509502,0.020980835
2022-03-31 11:00:00+07:00,0.846405,-1.0530701,17.625671,25.930786,89875.7,974.0526,0.005345218,33.78026,0.37545776,2.1457672e-05,1.3510581,141.20941,60.204964,0.021457672
2022-03-31 12:00:00+07:00,1.1429443,-1.3076782,17.608429,27.253387,89788.84,1055.2527,0.0053521097,34.521255,0.30499268,0.00010967255,1.7367625,138.8457,55.63095,0.10967255
2022-03-31 13:00:00+07:00,1.2384186,-1.5252838,17.723846,26.416382,89701.53,1022.34814,0.0053519458,35.242844,0.3034973,0.00016450882,1.9647318,140.92593,58.864677,0.16450882
2022-03-31 14:00:00+07:00,1.673996,-1.4578552,17.999115,26.743683,89648.39,850.68945,0.005331915,36.012802,0.48217773,0.00031995773,2.219821,131.05206,58.7492,0.31995773
2022-03-31 15:00:00+07:00,1.6688843,-0.7207947,19.106903,25.488434,89568.14,696.9221,0.0053158887,37.01654,0.79608154,0.00015068054,1.8178889,113.35962,67.8191,0.15068054
2022-03-31 16:00:00+07:00,0.5292511,-0.57598877,18.923462,24.034973,89628.84,456.1599,0.005319383,38.69803,0.91342163,9.10759e-05,0.7822211,137.42145,73.12825,0.0910759
2022-03-31 17:00:00+07:00,1.0296936,-0.8873596,18.966217,22.137878,89647.34,288.17096,0.0052899905,40.302765,0.8239136,0.00020456314,1.3592925,130.75378,82.23868,0.20456314
2022-03-31 18:00:00+07:00,0.84898376,-0.9642029,18.927032,22.040192,89740.25,276.2182,0.0053080693,41.69388,1.0,0.0002861023,1.2847025,138.63599,82.52766,0.2861023
2022-03-31 19:00:00+07:00,0.7505646,-0.5295105,19.376953,22.054749,89845.82,282.7063,0.0053113624,42.85683,0.9630432,7.1525574e-05,0.918547,125.2023,84.7988,0.071525574
2022-03-31 20:00:00+07:00,0.9433899,-0.40975952,19.487274,21.86676,89876.93,172.08383,0.0053059533,42.67825,0.97561646,2.670288e-05,1.0285364,113.4776,86.367165,0.02670288
2022-03-31 21:00:00+07:00,0.8319855,-0.14228821,19.133392,20.9328,89920.555,134.434,0.005323112,42.877243,1.0,3.2424927e-05,0.844065,99.704956,89.46029,0.032424927
2022-03-31 22:00:00+07:00,0.04724121,0.0962677,19.090393,20.6315,89937.34,69.84236,0.005312789,43.200745,1.0,3.1471252e-05,0.10723433,26.138458,90.89072,0.031471252
2022-03-31 23:00:00+07:00,-0.18193054,0.23202515,18.908722,20.803009,89976.62,51.270065,0.0053109266,43.615433,0.9963074,2.002716e-05,0.2948464,321.90005,88.922386,0.02002716
2022-04-01 00:00:00+07:00,-0.1349945,0.09814453,18.549103,20.286865,89918.43,44.231964,0.005293522,42.790073,1.0,4.7683716e-06,0.16690077,306.01813,89.75698,0.0047683716
2022-04-01 01:00:00+07:00,-0.2094574,0.09277344,18.57367,19.91867,89897.27,42.033722,0.005269155,41.57321,1.0,3.8146973e-06,0.22908364,293.88965,91.96618,0.0038146973
2022-04-01 02:00:00+07:00,-0.22044373,0.17150879,18.497223,19.790161,89800.83,40.19345,0.005251944,40.532337,1.0,0.0013241768,0.27930397,307.88348,92.25897,1.3241768
2022-04-01 03:00:00+07:00,-0.23234558,0.2863922,18.162811,19.56662,89784.99,36.758057,0.0052417405,40.079815,1.0,0.0010375977,0.3687885,320.94812,91.606674,1.0375977
2022-04-01 04:00:00+07:00,-0.3329773,0.40126038,18.216644,19.825287,89766.5,32.1763,0.005219113,39.91253,1.0,0.0007829666,0.5214248,320.31314,90.45316,0.7829666
2022-04-01 05:00:00+07:00,-0.5148468,0.6903229,18.732025,19.738373,89789.586,29.156616,0.005280763,38.50717,1.0,0.00057411194,0.8611695,323.2842,93.92557,0.57411194
2022-04-01 06:00:00+07:00,-0.5812683,0.6555481,18.759491,19.81839,89831.37,27.057022,0.005284995,38.206055,1.0,0.00029850006,0.8761371,318.4369,93.62122,0.29850006
2022-04-01 07:00:00+07:00,-0.51123047,0.8347473,19.032074,20.47528,89893.5,30.123276,0.0052758306,37.966034,1.0,0.00012922287,0.9788563,328.51514,91.43718,0.12922287
2022-04-01 08:00:00+07:00,0.17936707,0.48457336,18.996979,20.534088,89946.516,82.962326,0.005276259,37.96816,1.0,6.532669e-05,0.51670486,20.312256,90.90695,0.06532669
2022-04-01 09:00:00+07:00,0.41992188,0.039794922,18.622955,22.561981,89987.71,251.07048,0.0052876733,38.18577,1.0,4.8160553e-05,0.4218033,84.586395,78.444,0.048160553
2022-04-01 10:00:00+07:00,0.66360474,-0.43374634,18.622314,23.144257,89995.87,420.864,0.005303651,38.656734,1.0,2.0503998e-05,0.7927844,123.169495,75.721756,0.020503998
2022-04-01 11:00:00+07:00,0.77827454,-1.1820984,19.026245,23.72232,89959.016,566.1162,0.0053213574,39.16319,1.0,7.1525574e-06,1.4152979,146.63971,74.99536,0.0071525574
2022-04-01 12:00:00+07:00,0.80708313,-1.2286072,19.358032,25.266937,89917.32,600.6482,0.00532721,39.363815,1.0,1.1444092e-05,1.469986,146.69873,69.80124,0.011444092
2022-04-01 13:00:00+07:00,0.8769989,-1.3833313,19.410187,25.249237,89840.875,638.86426,0.0053056926,39.565086,1.0,9.9658966e-05,1.6379049,147.62628,70.10184,0.099658966
2022-04-01 14:00:00+07:00,1.0475769,-1.6869965,18.82248,23.667328,89771.195,616.1411,0.005305469,39.259937,0.87283325,0.00010442734,1.9857931,148.16089,74.29309,0.10442734
2022-04-01 15:00:00+07:00,1.1966858,-1.4188232,19.204376,24.20755,89708.516,550.7534,0.0052888505,39.70153,0.8690796,0.00019407272,1.8561025,139.85452,73.65364,0.19407272
2022-04-01 16:00:00+07:00,1.553894,-1.0338745,19.121796,23.503143,89682.516,514.2471,0.005271934,40.022552,0.8757019,0.00013303757,1.8664092,123.63757,76.44624,0.13303757
2022-04-01 17:00:00+07:00,0.8792267,-0.5030365,19.374908,23.134247,89676.51,330.26782,0.005273957,39.417786,0.83135986,0.00049591064,1.0129586,119.77539,79.409744,0.49591064
2022-04-01 18:00:00+07:00,0.60720825,-0.49552917,19.487701,22.9404,89697.66,147.80745,0.0052648857,40.004578,0.86190796,4.2915344e-05,0.78374165,129.2171,80.91207,0.042915344
2022-04-01 19:00:00+07:00,0.19476318,-0.44740295,19.905304,22.99112,89792.11,53.45691,0.0052562766,40.836334,0.8833618,0.00018882751,0.48795706,156.47559,82.78164,0.18882751
2022-04-01 20:00:00+07:00,0.24291992,-0.102371216,19.813416,22.668,89896.87,36.88115,0.0052650534,41.56613,0.964447,0.0013170242,0.26360947,112.8515,83.93917,1.3170242
2022-04-01 21:00:00+07:00,-0.14595032,0.35198975,19.910217,21.306488,89947.16,32.85643,0.0052847564,41.735477,1.0,5.4836273e-05,0.38104892,337.47897,91.75523,0.054836273
2022-04-01 22:00:00+07:00,-0.6047363,0.4981842,19.807098,21.257874,90006.47,50.202255,0.005304277,41.99329,0.99261475,8.201599e-05,0.78351355,309.48184,91.44284,0.08201599
2022-04-01 23:00:00+07:00,-0.3582306,0.7842865,19.829193,21.36441,89975.625,45.76506,0.00532382,41.580154,0.9977722,4.2915344e-05,0.8622265,335.451,90.97215,0.042915344
2022-04-02 00:00:00+07:00,0.103134155,0.6614227,19.42163,20.5979,89946.016,33.494232,0.0053379275,40.893497,0.9833374,0.00016212463,0.6694152,8.86264,92.976974,0.16212463
2022-04-02 01:00:00+07:00,0.021469116,0.24989319,19.411987,20.598236,89886.305,25.44049,0.005340349,40.173805,0.9448242,0.0001296997,0.25081375,4.9104004,92.91934,0.1296997
2022-04-02 02:00:00+07:00,-0.14128113,0.20553589,19.42566,20.498962,89861.67,23.915741,0.005335387,39.983894,0.7883911,1.9073486e-06,0.24941002,325.49615,93.5693,0.0019073486
2022-04-02 03:00:00+07:00,-0.3101654,0.20928955,18.93692,19.923676,89806.82,32.318848,0.0053208917,39.43737,0.8132324,9.536743e-07,0.374172,304.0102,94.048836,0.0009536743
2022-04-02 04:00:00+07:00,-0.39987183,0.22692871,18.881134,19.962982,89797.914,25.912018,0.0053051896,38.98534,0.66448975,0.0,0.45977616,299.57507,93.49399,0.0
2022-04-02 05:00:00+07:00,-0.37393188,0.054367065,18.694092,20.122528,89823.89,27.290817,0.005295057,37.436367,0.45239258,0.0,0.37786353,278.27243,91.49968,0.0
2022-04-02 06:00:00+07:00,-0.26950073,0.25325012,18.678345,20.167206,89862.06,18.122845,0.0052840225,37.624794,0.45321655,0.0,0.36981925,313.21942,91.15741,0.0
2022-04-02 07:00:00+07:00,-0.34449768,0.20072937,19.085114,20.996735,89895.91,47.802246,0.00528875,37.49742,0.40518188,0.0,0.3987116,300.22818,88.84171,0.0
2022-04-02 08:00:00+07:00,0.26940918,-0.20480347,18.534363,21.723969,89948.555,330.19867,0.005295165,37.79982,0.34716797,1.66893e-05,0.33841655,127.24191,82.09583,0.0166893
2022-04-02 09:00:00+07:00,0.52516174,-0.66033936,19.25888,25.396973,89967.89,597.37964,0.0053031817,38.010605,0.49179077,3.528595e-05,0.8437078,141.5051,68.837364,0.03528595
2022-04-02 10:00:00+07:00,1.1248627,-1.099762,19.057892,25.536957,89953.62,729.1809,0.0053084046,38.49636,0.45776367,9.727478e-05,1.5731473,134.35355,67.41762,0.09727478
2022-04-02 11:00:00+07:00,1.5135498,-1.4250183,18.880096,25.651337,89927.38,772.0093,0.0053146966,39.32756,0.49520874,0.00013685226,2.0788243,133.27435,66.22266,0.13685226
2022-04-02 12:00:00+07:00,1.5363922,-1.3527222,19.269958,24.576324,89870.195,730.6665,0.0053157136,40.400528,0.6929321,0.00026512146,2.0470364,131.36243,72.339516,0.26512146
2022-04-02 13:00:00+07:00,1.33078,-1.8883362,20.075531,24.00528,89775.62,775.7156,0.0053087547,40.969368,0.7821655,0.00062561035,2.3101492,144.82623,78.69627,0.62561035
2022-04-02 14:00:00+07:00,1.5332184,-0.8165741,19.643463,22.622162,89754.02,482.9353,0.005287729,42.420532,0.9718933,0.0026073456,1.7371103,118.039246,83.29014,2.6073456
2022-04-02 15:00:00+07:00,0.13943481,-0.8276825,19.98645,22.886017,89661.85,511.031,0.00527671,41.68151,1.0,0.0006403923,0.8393452,170.4375,83.7299,0.6403923
2022-04-02 16:00:00+07:00,0.5367279,-0.35247803,20.177704,22.92099,89687.2,159.65884,0.0052828267,42.41391,1.0,0.0005083084,0.64211965,123.29355,84.547295,0.5083084
2022-04-02 17:00:00+07:00,0.45365906,0.13420105,19.433533,21.66098,89686.0,151.7544,0.005308971,42.288795,0.9977722,0.00044345856,0.47309244,73.52075,87.16805,0.44345856
2022-04-02 18:00:00+07:00,0.17689514,-0.020965576,19.429169,21.900879,89723.45,54.379105,0.0053232014,42.210373,0.98373413,0.00024366379,0.17813322,96.759155,85.876755,0.24366379
2022-04-02 19:00:00+07:00,0.4465332,-0.06677246,19.714142,21.924835,89829.445,31.437439,0.0053260587,42.932198,0.980011,0.00033426285,0.45149803,98.50473,87.282646,0.33426285
2022-04-02 20:00:00+07:00,0.07879639,0.3530426,19.915955,22.038116,89863.71,52.88925,0.005322989,42.43638,0.961853,0.00013637543,0.36172912,12.581757,87.77311,0.13637543
2022-04-02 21:00:00+07:00,-0.21817017,0.43203735,19.79721,21.237793,89946.734,30.715271,0.005325269,42.17057,0.9637451,0.00010681152,0.48399845,333.20715,91.4994,0.10681152
2022-04-02 22:00:00+07:00,-0.25839233,0.48239136,19.600616,20.930878,89959.24,26.943863,0.0053093024,42.030594,0.96673584,0.00025081635,0.5472367,331.82434,92.10959,0.25081635
2022-04-02 23:00:00+07:00,-0.048416138,0.5500183,19.667053,21.016815,89937.06,23.779907,0.005309377,41.597973,0.97927856,0.00035715103,0.5521452,354.96942,92.00311,0.35715103
2022-04-03 00:00:00+07:00,-0.1073761,0.6606598,19.47168,20.456299,89929.54,21.979141,0.0053401403,40.952057,0.9889221,0.00022697449,0.66932875,350.76852,94.08469,0.22697449
2022-04-03 01:00:00+07:00,-0.23674011,0.80581665,19.49649,20.480133,89863.39,20.555618,0.0053557046,40.469555,0.99554443,0.00043964386,0.83987284,343.62778,94.09143,0.43964386
2022-04-03 02:00:00+07:00,-0.23997498,0.7865448,19.592438,20.731232,89818.66,22.775772,0.0053425655,40.133614,0.9963074,0.000333786,0.8223385,343.03305,93.20053,0.333786
2022-04-03 03:00:00+07:00,-0.28927612,0.8135071,19.27298,20.510956,89783.49,22.355259,0.0053158775,39.48604,0.9807434,0.00062179565,0.8634086,340.42505,92.61613,0.62179565
2022-04-03 04:00:00+07:00,-0.16433716,0.9123535,19.2836,20.403564,89756.19,27.045105,0.0052975006,39.236137,0.99261475,0.00043535233,0.9270359,349.78912,93.293434,0.43535233
2022-04-03 05:00:00+07:00,-0.15258789,1.1623535,19.204803,20.472656,89732.06,33.952377,0.005326852,40.550495,0.92904663,0.00035095215,1.1723262,352.52127,92.44187,0.35095215
2022-04-03 06:00:00+07:00,-0.11529541,1.2346802,19.11264,20.431824,89788.76,37.581833,0.0052898377,41.096447,0.9911194,0.00017023087,1.2400517,354.66516,92.144394,0.17023087
2022-04-03 07:00:00+07:00,-0.3391266,0.95401,19.254913,20.558716,89848.92,54.829407,0.005289525,41.461136,0.9918518,7.4863434e-05,1.0124929,340.43097,92.23997,0.074863434
2022-04-03 08:00:00+07:00,-0.2949524,0.75431824,19.065338,21.4617,89921.5,154.0309,0.005293101,41.789413,0.91708374,4.529953e-05,0.8099339,338.6436,86.23742,0.04529953
2022-04-03 09:00:00+07:00,-0.45469666,-0.036743164,19.167236,24.336884,89992.55,323.51172,0.0052952245,42.55716,0.92922974,3.4332275e-05,0.4561788,265.38007,72.915924,0.034332275
2022-04-03 10:00:00+07:00,0.055114746,-0.20973206,19.15213,24.240326,89996.43,468.312,0.005292058,42.590607,0.96517944,9.2983246e-05,0.21685287,165.27637,73.27016,0.092983246
2022-04-03 11:00:00+07:00,0.2230835,-0.25650024,19.23407,25.214111,89913.18,505.67163,0.005264763,42.521088,0.9629822,4.339218e-05,0.33993915,138.98584,69.48284,0.04339218
2022-04-03 12:00:00+07:00,0.71572876,-0.3883667,19.15622,24.586273,89838.15,488.10034,0.0052421466,42.884247,0.93862915,0.0008826256,0.8143073,118.485016,71.78612,0.8826256
2022-04-03 13:00:00+07:00,1.8415985,-0.7756653,19.27829,22.784698,89792.4,286.06348,0.005235743,42.80658,0.8843994,0.0011720657,1.9982847,112.84039,80.62189,1.1720657
2022-04-03 14:00:00+07:00,1.1145325,-0.31526184,20.275726,22.510895,89805.445,333.13184,0.0052272566,43.822712,1.0,0.0020051003,1.1582627,105.79434,87.2033,2.0051003
2022-04-03 15:00:00+07:00,1.4364166,-0.4689331,19.437897,20.402863,89715.7,349.56787,0.005216755,43.385353,0.83807373,0.00090169907,1.5110232,108.0798,94.19737,0.90169907
2022-04-03 16:00:00+07:00,1.5691223,0.091796875,19.52353,20.690277,89744.74,269.46844,0.0051898807,43.887054,0.99334717,0.002049446,1.5718051,86.651886,93.03676,2.049446
2022-04-03 17:00:00+07:00,0.98591614,0.055221558,18.73053,19.597137,89765.35,245.30167,0.005208753,43.95244,0.99261475,0.00060749054,0.98746145,86.79419,94.7437,0.60749054
2022-04-03 18:00:00+07:00,0.60202026,0.40527344,18.782623,19.48584,89728.65,107.69737,0.0052187145,43.338623,0.99261475,0.00068855286,0.72572374,56.052002,95.71218,0.68855286
2022-04-03 19:00:00+07:00,0.26565552,0.5162964,18.972565,19.500702,89829.7,47.608994,0.0052297637,43.50447,1.0,0.00031614304,0.5806331,27.227661,96.76472,0.31614304
2022-04-03 20:00:00+07:00,0.4388275,0.96899414,19.242462,19.79477,89918.06,66.29402,0.0052536875,43.83338,1.0,0.0006971359,1.0637289,24.364319,96.62632,0.6971359
2022-04-03 21:00:00+07:00,0.028121948,1.0351868,19.27066,19.743683,89969.625,64.94409,0.0052735843,43.861954,1.0,0.0006952286,1.0355687,1.5561218,97.10328,0.6952286
2022-04-03 22:00:00+07:00,0.27323914,1.1526794,19.125519,19.625214,90006.07,73.23221,0.0053028055,43.911423,0.9963074,0.00022888184,1.184622,13.335632,96.93943,0.22888184
2022-04-03 23:00:00+07:00,0.1749878,1.094101,19.16986,19.791351,89979.516,80.43039,0.0053221025,43.531937,1.0,0.00019979477,1.1080061,9.086792,96.21076,0.19979477
2022-04-04 00:00:00+07:00,0.26524353,1.1030426,18.948181,19.51419,89976.01,72.56537,0.005329456,43.391693,0.99334717,0.00012350082,1.1344854,13.520935,96.536644,0.123500824
2022-04-04 01:00:00+07:00,0.1118927,0.76239014,18.87259,19.54123,89925.11,60.867355,0.0053189136,43.062775,0.9963074,8.4877014e-05,0.7705574,8.349457,95.92088,0.084877014
2022-04-04 02:00:00+07:00,0.083343506,0.5903015,18.958038,19.78125,89878.01,43.206238,0.0053024366,42.795868,0.9888916,0.0005874634,0.59615606,8.036346,95.007835,0.5874634
2022-04-04 03:00:00+07:00,0.064193726,0.6272888,18.754578,19.678741,89842.43,46.057785,0.0053057373,42.226257,1.0,0.00043201447,0.6305649,5.843048,94.406746,0.43201447
2022-04-04 04:00:00+07:00,0.016021729,0.6876526,18.722809,19.583649,89807.36,44.90175,0.00529984,41.42691,0.9793091,0.00036144257,0.6878392,1.3347168,94.777336,0.36144257
2022-04-04 05:00:00+07:00,0.2576599,1.277832,19.037872,19.969055,89811.43,50.79489,0.0053175464,38.11148,0.99334717,0.00034570694,1.3035502,11.400177,94.37741,0.34570694
2022-04-04 06:00:00+07:00,0.11936951,0.72229004,19.000519,19.946075,89842.08,34.623352,0.0053136833,37.50235,0.9888916,9.059906e-05,0.73208743,9.384186,94.29189,0.09059906
2022-04-04 07:00:00+07:00,0.15229797,0.9206238,19.04361,20.343658,89886.836,54.183395,0.0053380206,36.787445,0.98223877,3.7670135e-05,0.933136,9.393311,92.24937,0.037670135
2022-04-04 08:00:00+07:00,0.31982422,0.9916229,18.349457,20.599823,89967.336,204.87497,0.005355321,36.612427,0.92074585,8.583069e-06,1.0419229,17.875854,86.94612,0.008583069
2022-04-04 09:00:00+07:00,0.47416687,0.68167114,18.679474,24.177734,90024.81,404.04852,0.005357012,36.782013,0.83917236,2.2888184e-05,0.83036727,34.822266,71.40744,0.022888184
2022-04-04 10:00:00+07:00,0.68263245,0.037994385,19.452484,24.927948,90011.11,625.99536,0.0053576604,36.917297,0.48306274,2.670288e-05,0.683689,86.81427,71.64492,0.02670288
2022-04-04 11:00:00+07:00,0.6479645,-0.2876587,19.366486,25.581635,89971.07,844.0337,0.0053525493,37.637207,0.3508606,0.00014400482,0.70894676,113.938446,68.54385,0.14400482
2022-04-04 12:00:00+07:00,1.2435455,-0.7040863,20.529694,26.079132,89880.9,904.67236,0.0053554326,37.813843,0.7123718,0.005566597,1.4290357,119.51822,71.52436,5.566597
2022-04-04 13:00:00+07:00,1.1528625,-0.8654785,21.067352,25.523285,89795.195,731.8723,0.00534223,39.3407,0.8564453,0.006090164,1.4415773,126.89633,76.40646,6.090164
2022-04-04 14:00:00+07:00,0.6884155,-0.11999512,20.803375,25.935028,89751.23,616.1033,0.005338531,40.010468,0.8734436,0.0034852028,0.6987952,99.887665,73.36332,3.4852028
2022-04-04 15:00:00+07:00,0.46984863,0.43049622,21.504303,25.305145,89696.055,298.93176,0.005314287,39.15428,0.8940735,0.0045847893,0.63724774,47.502716,79.5052,4.5847893
2022-04-04 16:00:00+07:00,0.39674377,1.2145386,20.935211,24.277985,89719.22,355.98047,0.005291015,41.603546,1.0,0.0065083504,1.277697,18.090271,81.634445,6.5083504
2022-04-04 17:00:00+07:00,0.8778229,0.73846436,19.163635,21.584076,89796.99,181.0967,0.00532005,42.342117,0.99554443,0.0026965141,1.147128,49.927917,86.12002,2.6965141
2022-04-04 18:00:00+07:00,0.32130432,1.1657562,19.362762,21.027618,89806.78,110.29062,0.0053381994,41.077286,0.9600525,0.0005159378,1.2092246,15.40921,90.219894,0.5159378
2022-04-04 19:00:00+07:00,0.4219818,1.4882965,19.582977,20.995026,89898.24,97.01758,0.0053593777,40.55681,0.82022095,0.00010204315,1.5469632,15.829803,91.6467,0.10204315
2022-04-04 20:00:00+07:00,0.19084167,1.3787537,19.628143,21.29364,89979.56,93.63423,0.005356077,40.378555,0.7840576,0.00012397766,1.3918988,7.8805847,90.23504,0.12397766
2022-04-04 21:00:00+07:00,0.020599365,1.3558197,19.479156,20.764435,90062.6,67.31111,0.0053514726,40.514656,0.8817444,0.00010108948,1.3559762,0.8704529,92.357895,0.10108948
2022-04-04 22:00:00+07:00,0.13604736,1.2458954,19.29123,20.983856,90077.27,55.24211,0.0053482726,40.44951,0.6144104,0.0001077652,1.2533013,6.2318115,90.06102,0.1077652
2022-04-04 23:00:00+07:00,-0.044952393,1.0576019,19.235596,21.019989,90073.39,45.58,0.00534774,40.16455,0.76776123,6.1035156e-05,1.0585568,357.56616,89.55062,0.061035156
2022-04-05 00:00:00+07:00,-0.13165283,0.8526459,19.058136,20.290863,90076.77,40.98343,0.005351197,39.92102,0.75146484,2.7656555e-05,0.86274993,351.22256,92.63454,0.027656555
2022-04-05 01:00:00+07:00,-0.17825317,0.59225464,19.099579,20.290497,90011.86,37.894394,0.005353149,39.638733,0.7055969,7.6293945e-06,0.61849797,343.24957,92.876274,0.0076293945
2022-04-05 02:00:00+07:00,-0.15675354,0.5840912,18.98648,20.180756,89964.2,40.171722,0.005357586,38.93564,0.7077637,4.7683716e-06,0.6047596,344.97742,92.8511,0.0047683716
2022-04-05 03:00:00+07:00,-0.15377808,0.7010498,18.499817,19.610443,89904.01,40.266052,0.005350221,38.172638,0.6686096,2.861023e-06,0.7177175,347.6279,93.30877,0.002861023
2022-04-05 04:00:00+07:00,-0.27383423,0.71624756,18.356873,19.405182,89887.25,36.515945,0.0053475574,37.68286,0.784729,9.536743e-07,0.7668088,339.07724,93.663925,0.0009536743
2022-04-05 05:00:00+07:00,-0.24554443,0.8029022,18.676605,19.738312,89907.66,39.314835,0.005394999,35.94803,0.8106384,0.0,0.83960944,342.99527,93.60102,0.0
2022-04-05 06:00:00+07:00,-0.37934875,0.8556671,18.582,19.644196,89955.31,31.578339,0.0053876787,35.771774,0.82543945,0.0,0.935987,336.0905,93.59372,0.0
2022-04-05 07:00:00+07:00,-0.24633789,1.049057,18.939545,19.882965,90028.95,51.775574,0.005397279,35.89647,0.67977905,0.0,1.0775913,346.7853,94.301796,0.0
2022-04-05 08:00:00+07:00,0.34205627,0.6972656,18.84732,20.788635,90075.11,248.55272,0.0053972118,36.13655,0.48895264,9.536743e-07,0.7766478,26.131104,88.6605,0.0009536743
2022-04-05 09:00:00+07:00,0.56703186,0.36618042,19.37497,24.466217,90112.47,533.79346,0.0053881034,36.49379,0.45184326,8.440018e-05,0.67499125,57.14624,73.29509,0.08440018
2022-04-05 10:00:00+07:00,0.69252014,0.03590393,19.705597,24.797058,90090.49,704.02734,0.005382929,37.316437,0.52386475,9.250641e-05,0.6934503,87.032135,73.35089,0.09250641
2022-04-05 11:00:00+07:00,0.8494873,-0.45489502,19.638763,25.115723,90027.62,904.0676,0.0053886026,39.069916,0.6302185,0.0003709793,0.9636172,118.16876,71.67205,0.3709793
2022-04-05 12:00:00+07:00,0.5650635,-0.6603241,20.378265,25.633026,89925.875,702.4634,0.0053926744,40.124283,0.855072,0.004630089,0.86909413,139.44519,72.756935,4.630089
2022-04-05 13:00:00+07:00,0.6323395,0.20840454,20.664215,25.318207,89817.71,478.05566,0.0053608567,42.3851,0.99591064,0.006210327,0.665797,71.75897,75.44933,6.210327
2022-04-05 14:00:00+07:00,-0.7700348,0.4328766,19.749329,23.984222,89825.26,549.1023,0.0053783134,42.377213,0.9755249,0.0025339127,0.8833661,299.3426,77.21952,2.5339127
2022-04-05 15:00:00+07:00,-0.36242676,0.037506104,19.514832,22.313507,89777.25,323.95166,0.0053604543,43.246277,0.98742676,0.004421234,0.36436227,275.9083,84.19172,4.421234
2022-04-05 16:00:00+07:00,-0.01184082,0.46266174,19.559784,22.212646,89761.37,160.28822,0.005362004,43.542847,0.9918518,0.0035963058,0.46281326,358.53397,84.946976,3.5963058
2022-04-05 17:00:00+07:00,0.75860596,-0.111465454,18.66272,19.780945,89807.67,133.42368,0.0054037236,43.782715,0.989624,0.0033740997,0.7667513,98.35892,93.2728,3.3740997
2022-04-05 18:00:00+07:00,0.9981079,0.049972534,18.873688,19.708649,89856.29,134.76884,0.0054071695,43.585373,0.98739624,0.00070858,0.9993581,87.13376,94.93549,0.70858
2022-04-05 19:00:00+07:00,0.5701752,0.52897644,18.899017,19.60138,89956.01,77.974396,0.0054136626,43.3219,0.9914856,0.0011553764,0.7777633,47.146576,95.720985,1.1553764
